task_id,family_id,template_id,novelty_fraction,length,system,success,false_accept,unknown,tokens,browser_calls,latency_ms,reused_steps,hit,verification_passed,repair_triggered,confidence,ece_bin
task_0130,family_23,template_23,0.25,10,B-RAG-EMBED,0,0,0,1350,5,2970,8,1,0,0,0.5,2
task_0130,family_23,template_23,0.25,10,B-STAGEHAND-CACHE,1,0,0,5051,21,12502,0,0,1,0,0.5,2
task_0130,family_23,template_23,0.25,10,B-TERX-REPLAY,1,0,0,5059,21,12518,0,0,1,0,0.5,2
task_0130,family_23,template_23,0.25,10,NC1-SHUFFLED,0,0,0,4913,11,11026,0,0,0,0,0.5,2
task_0130,family_23,template_23,0.25,10,NC2-RANDOM,0,1,0,5027,21,12454,0,0,0,0,0.45,2
task_0130,family_23,template_23,0.25,10,B-LENGTH-PROPORTIONAL,1,0,0,5054,21,12508,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,P-SPIDER-PARAM,1,0,0,1842,7,3954,5,1,1,0,0.8899999999999999,4
task_0131,family_23,template_23,0.5,10,B-COLD,1,0,0,5042,21,12604,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,B-INSTRUCTION,1,0,0,4752,19,11784,1,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,B-RAG-EMBED,1,0,0,5261,21,10792,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,B-STAGEHAND-CACHE,1,0,0,5041,21,12482,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,B-TERX-REPLAY,1,0,0,5060,21,12520,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,NC1-SHUFFLED,1,0,0,4981,11,11162,0,0,1,0,0.5,2
task_0131,family_23,template_23,0.5,10,NC2-RANDOM,1,0,0,5046,21,12492,0,0,1,0,0.45,2
task_0131,family_23,template_23,0.5,10,B-LENGTH-PROPORTIONAL,1,0,0,5060,21,12520,0,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,P-SPIDER-PARAM,1,0,0,3414,15,7098,0,1,1,0,0.8673799999999999,4
task_0132,family_24,template_24,1.0,11,B-COLD,1,0,0,5559,23,13878,0,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,B-INSTRUCTION,1,0,0,5245,21,13010,1,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,B-RAG-EMBED,1,0,0,5738,23,11746,0,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,B-STAGEHAND-CACHE,1,0,0,5532,23,13704,0,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,B-TERX-REPLAY,1,0,0,5541,23,13722,0,0,1,0,0.5,2
task_0132,family_24,template_24,1.0,11,NC1-SHUFFLED,0,0,0,5199,11,11598,0,0,0,0,0.5,2
task_0132,family_24,template_24,1.0,11,NC2-RANDOM,0,1,0,5573,23,13786,0,0,0,0,0.45,2
task_0132,family_24,template_24,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,5553,23,13746,0,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,P-SPIDER-PARAM,1,0,0,1903,7,4076,5,1,1,0,0.8565399999999999,4
task_0133,family_24,template_24,0.5,11,B-COLD,1,0,0,5549,23,13858,0,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,B-INSTRUCTION,1,0,0,5262,21,13044,1,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,B-RAG-EMBED,1,0,0,3350,13,6970,5,1,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,B-STAGEHAND-CACHE,1,0,0,5557,23,13754,0,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,B-TERX-REPLAY,1,0,0,5568,23,13776,0,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,NC1-SHUFFLED,1,0,0,5152,11,11504,0,0,1,0,0.5,2
task_0133,family_24,template_24,0.5,11,NC2-RANDOM,1,0,0,5543,23,13726,0,0,1,0,0.45,2
task_0133,family_24,template_24,0.5,11,B-LENGTH-PROPORTIONAL,1,0,0,5556,23,13752,0,0,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,P-SPIDER-PARAM,1,0,0,1070,5,2410,8,1,1,0,0.9208399999999999,4
task_0134,family_24,template_24,0.25,11,B-COLD,1,0,0,5540,23,13840,0,0,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,B-INSTRUCTION,1,0,0,5239,21,12998,1,0,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,B-RAG-EMBED,1,0,0,1850,7,3970,8,1,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,B-STAGEHAND-CACHE,1,0,0,5540,23,13720,0,0,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,B-TERX-REPLAY,1,0,0,5546,23,13732,0,0,1,0,0.5,2
task_0134,family_24,template_24,0.25,11,NC1-SHUFFLED,0,0,0,4978,11,11156,0,0,0,0,0.5,2
task_0134,family_24,template_24,0.25,11,NC2-RANDOM,0,1,0,5570,23,13780,0,0,0,0,0.45,2
task_0134,family_24,template_24,0.25,11,B-LENGTH-PROPORTIONAL,1,0,0,5536,23,13712,0,0,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,P-SPIDER-PARAM,1,0,1,2653,9,5576,0,0,0,0,0.8356399999999999,4
task_0135,family_24,template_24,0.75,11,B-COLD,1,0,0,5553,23,13866,0,0,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,B-INSTRUCTION,1,0,0,5261,21,13042,1,0,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,B-RAG-EMBED,1,0,0,4350,17,8970,3,1,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,B-STAGEHAND-CACHE,1,0,0,5540,23,13720,0,0,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,B-TERX-REPLAY,1,0,0,5534,23,13708,0,0,1,0,0.5,2
task_0135,family_24,template_24,0.75,11,NC1-SHUFFLED,0,1,0,5642,11,12484,0,0,0,0,0.5,2
task_0135,family_24,template_24,0.75,11,NC2-RANDOM,0,1,0,5531,23,13702,0,0,0,0,0.45,2
task_0135,family_24,template_24,0.75,11,B-LENGTH-PROPORTIONAL,1,0,0,5560,23,13760,0,0,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,P-SPIDER-PARAM,1,0,0,205,1,680,11,1,1,0,0.9621799999999999,4
task_0136,family_24,template_24,0.0,11,B-COLD,1,0,0,5569,23,13898,0,0,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,B-INSTRUCTION,1,0,0,5238,21,12996,1,0,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,B-RAG-EMBED,1,0,0,618,3,1506,11,1,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,B-STAGEHAND-CACHE,1,0,0,405,1,930,11,1,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,B-TERX-REPLAY,1,0,0,405,1,930,11,1,1,0,0.5,2
task_0136,family_24,template_24,0.0,11,NC1-SHUFFLED,0,1,0,4319,11,9838,0,0,0,0,0.5,2
task_0136,family_24,template_24,0.0,11,NC2-RANDOM,0,1,0,5553,23,13746,0,0,0,0,0.45,2
task_0136,family_24,template_24,0.0,11,B-LENGTH-PROPORTIONAL,1,0,0,5556,23,13752,0,0,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,P-SPIDER-PARAM,1,0,1,3432,13,7134,0,0,0,0,0.7978,3
task_0137,family_25,template_25,1.0,12,B-COLD,1,0,0,6052,25,15104,0,0,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,B-INSTRUCTION,1,0,0,5748,23,14256,1,0,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,B-RAG-EMBED,1,0,0,6350,25,12970,0,1,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,B-STAGEHAND-CACHE,1,0,0,6048,25,14976,0,0,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,B-TERX-REPLAY,1,0,0,6033,25,14946,0,0,1,0,0.5,2
task_0137,family_25,template_25,1.0,12,NC1-SHUFFLED,0,1,0,4615,11,10430,0,0,0,0,0.5,2
task_0137,family_25,template_25,1.0,12,NC2-RANDOM,0,1,0,6061,25,15002,0,0,0,0,0.45,2
task_0137,family_25,template_25,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,6051,25,14982,0,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,P-SPIDER-PARAM,1,0,0,1894,9,4058,6,1,1,0,0.8702599999999999,4
task_0138,family_25,template_25,0.5,12,B-COLD,1,0,0,6054,25,15108,0,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,B-INSTRUCTION,1,0,0,5760,23,14280,1,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,B-RAG-EMBED,1,0,0,6248,25,12766,0,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,B-STAGEHAND-CACHE,1,0,0,6060,25,15000,0,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,B-TERX-REPLAY,1,0,0,6062,25,15004,0,0,1,0,0.5,2
task_0138,family_25,template_25,0.5,12,NC1-SHUFFLED,0,0,0,4668,11,10536,0,0,0,0,0.5,2
task_0138,family_25,template_25,0.5,12,NC2-RANDOM,0,1,0,6035,25,14950,0,0,0,0,0.45,2
task_0138,family_25,template_25,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,6045,25,14970,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,P-SPIDER-PARAM,1,0,1,2598,9,5466,0,0,0,0,0.87274,4
task_0139,family_25,template_25,0.75,12,B-COLD,1,0,0,6053,25,15106,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,B-INSTRUCTION,1,0,0,5736,23,14232,1,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,B-RAG-EMBED,1,0,0,6250,25,12770,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,B-STAGEHAND-CACHE,1,0,0,6059,25,14998,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,B-TERX-REPLAY,1,0,0,6065,25,15010,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,NC1-SHUFFLED,1,0,0,4721,11,10642,0,0,1,0,0.5,2
task_0139,family_25,template_25,0.75,12,NC2-RANDOM,0,1,0,6030,25,14940,0,0,0,0,0.45,2
task_0139,family_25,template_25,0.75,12,B-LENGTH-PROPORTIONAL,1,0,0,6055,25,14990,0,0,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,P-SPIDER-PARAM,1,0,0,309,1,888,12,1,1,0,0.99,4
task_0140,family_25,template_25,0.0,12,B-COLD,1,0,0,6055,25,15110,0,0,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,B-INSTRUCTION,1,0,0,5730,23,14220,1,0,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,B-RAG-EMBED,1,0,0,597,3,1464,12,1,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,B-STAGEHAND-CACHE,1,0,0,403,1,926,12,1,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,B-TERX-REPLAY,1,0,0,410,1,940,12,1,1,0,0.5,2
task_0140,family_25,template_25,0.0,12,NC1-SHUFFLED,0,0,0,4517,11,10234,0,0,0,0,0.5,2
task_0140,family_25,template_25,0.0,12,NC2-RANDOM,0,1,0,6041,25,14962,0,0,0,0,0.45,2
task_0140,family_25,template_25,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,6063,25,15006,0,0,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,P-SPIDER-PARAM,1,0,0,1070,5,2410,9,1,1,0,0.9645199999999999,4
task_0141,family_25,template_25,0.25,12,B-COLD,1,0,0,6042,25,15084,0,0,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,B-INSTRUCTION,1,0,0,5751,23,14262,1,0,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,B-RAG-EMBED,1,0,0,1850,7,3970,9,1,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,B-STAGEHAND-CACHE,1,0,0,6038,25,14956,0,0,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,B-TERX-REPLAY,1,0,0,6042,25,14964,0,0,1,0,0.5,2
task_0141,family_25,template_25,0.25,12,NC1-SHUFFLED,0,0,0,5674,11,12548,0,0,0,0,0.5,2
task_0141,family_25,template_25,0.25,12,NC2-RANDOM,1,0,0,6049,25,14978,0,0,1,0,0.45,2
task_0141,family_25,template_25,0.25,12,B-LENGTH-PROPORTIONAL,1,0,0,6049,25,14978,0,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,P-SPIDER-PARAM,1,0,0,1004,5,2278,10,1,1,0,0.93302,4
task_0142,family_26,template_26,0.25,13,B-COLD,1,0,0,6554,27,16348,0,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,B-INSTRUCTION,1,0,0,6264,25,15528,1,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,B-RAG-EMBED,1,0,0,1850,7,3970,10,1,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,B-STAGEHAND-CACHE,1,0,0,6548,27,16216,0,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,B-TERX-REPLAY,1,0,0,6557,27,16234,0,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,NC1-SHUFFLED,1,0,0,5488,11,12176,0,0,1,0,0.5,2
task_0142,family_26,template_26,0.25,13,NC2-RANDOM,0,1,0,6550,27,16220,0,0,0,0,0.45,2
task_0142,family_26,template_26,0.25,13,B-LENGTH-PROPORTIONAL,1,0,0,6560,27,16240,0,0,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,P-SPIDER-PARAM,1,0,0,1871,9,4012,7,1,1,0,0.9352199999999999,4
task_0143,family_26,template_26,0.5,13,B-COLD,1,0,0,6544,27,16328,0,0,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,B-INSTRUCTION,1,0,0,6243,25,15486,1,0,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,B-RAG-EMBED,1,0,0,3350,13,6970,7,1,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,B-STAGEHAND-CACHE,1,0,0,6550,27,16220,0,0,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,B-TERX-REPLAY,1,0,0,6536,27,16192,0,0,1,0,0.5,2
task_0143,family_26,template_26,0.5,13,NC1-SHUFFLED,0,1,0,4778,11,10756,0,0,0,0,0.5,2
task_0143,family_26,template_26,0.5,13,NC2-RANDOM,1,0,0,6561,27,16242,0,0,1,0,0.45,2
task_0143,family_26,template_26,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,6557,27,16234,0,0,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,P-SPIDER-PARAM,1,0,1,3393,13,7056,0,0,0,0,0.8368599999999999,4
task_0144,family_26,template_26,1.0,13,B-COLD,1,0,0,6542,27,16324,0,0,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,B-INSTRUCTION,1,0,0,6241,25,15482,1,0,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,B-RAG-EMBED,1,0,0,6850,27,13970,0,1,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,B-STAGEHAND-CACHE,1,0,0,6545,27,16210,0,0,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,B-TERX-REPLAY,1,0,0,6547,27,16214,0,0,1,0,0.5,2
task_0144,family_26,template_26,1.0,13,NC1-SHUFFLED,0,0,0,4649,11,10498,0,0,0,0,0.5,2
task_0144,family_26,template_26,1.0,13,NC2-RANDOM,1,1,0,6572,27,16264,0,0,1,0,0.45,2
task_0144,family_26,template_26,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6548,27,16216,0,0,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,P-SPIDER-PARAM,1,0,0,201,1,672,13,1,1,0,0.9004399999999999,4
task_0145,family_26,template_26,0.0,13,B-COLD,1,0,0,6540,27,16320,0,0,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,B-INSTRUCTION,1,0,0,6261,25,15522,1,0,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,B-RAG-EMBED,1,0,0,592,3,1454,13,1,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,B-STAGEHAND-CACHE,1,0,0,398,1,916,13,1,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,B-TERX-REPLAY,1,0,0,387,1,894,13,1,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,NC1-SHUFFLED,1,0,0,5213,11,11626,0,0,1,0,0.5,2
task_0145,family_26,template_26,0.0,13,NC2-RANDOM,0,1,0,6544,27,16208,0,0,0,0,0.45,2
task_0145,family_26,template_26,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6559,27,16238,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,P-SPIDER-PARAM,1,0,1,2691,9,5652,0,0,0,0,0.9074599999999999,4
task_0146,family_26,template_26,0.75,13,B-COLD,1,0,0,6536,27,16312,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,B-INSTRUCTION,1,0,0,6268,25,15536,1,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,B-RAG-EMBED,1,0,0,6735,27,13740,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,B-STAGEHAND-CACHE,1,0,0,6544,27,16208,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,B-TERX-REPLAY,1,0,0,6546,27,16212,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,NC1-SHUFFLED,1,0,0,5131,11,11462,0,0,1,0,0.5,2
task_0146,family_26,template_26,0.75,13,NC2-RANDOM,1,0,0,6531,27,16182,0,0,1,0,0.45,2
task_0146,family_26,template_26,0.75,13,B-LENGTH-PROPORTIONAL,1,0,0,6537,27,16194,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,P-SPIDER-PARAM,1,0,1,1902,7,4074,0,0,0,0,0.91282,4
task_0147,family_27,template_27,0.5,14,B-COLD,1,0,0,7047,29,17574,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,B-INSTRUCTION,1,0,0,6766,27,16772,1,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,B-RAG-EMBED,1,0,0,7250,29,14770,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,B-STAGEHAND-CACHE,1,0,0,7051,29,17462,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,B-TERX-REPLAY,1,0,0,7057,29,17474,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,NC1-SHUFFLED,1,0,0,4283,11,9766,0,0,1,0,0.5,2
task_0147,family_27,template_27,0.5,14,NC2-RANDOM,1,0,0,7028,29,17416,0,0,1,0,0.45,2
task_0147,family_27,template_27,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,7062,29,17484,0,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,P-SPIDER-PARAM,1,0,0,1079,5,2428,10,1,1,0,0.9804799999999999,4
task_0148,family_27,template_27,0.25,14,B-COLD,1,0,0,7067,29,17614,0,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,B-INSTRUCTION,1,0,0,6741,27,16722,1,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,B-RAG-EMBED,0,0,0,2350,9,4970,10,1,0,0,0.5,2
task_0148,family_27,template_27,0.25,14,B-STAGEHAND-CACHE,1,0,0,7044,29,17448,0,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,B-TERX-REPLAY,1,0,0,7035,29,17430,0,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,NC1-SHUFFLED,1,0,0,5340,11,11880,0,0,1,0,0.5,2
task_0148,family_27,template_27,0.25,14,NC2-RANDOM,1,0,0,7073,29,17506,0,0,1,0,0.45,2
task_0148,family_27,template_27,0.25,14,B-LENGTH-PROPORTIONAL,1,0,0,7041,29,17442,0,0,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,P-SPIDER-PARAM,1,0,0,2627,13,5524,4,1,1,0,0.8425,4
task_0149,family_27,template_27,0.75,14,B-COLD,1,0,0,7066,29,17612,0,0,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,B-INSTRUCTION,1,0,0,6750,27,16740,1,0,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,B-RAG-EMBED,1,0,0,5350,21,10970,4,1,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,B-STAGEHAND-CACHE,1,0,0,7043,29,17446,0,0,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,B-TERX-REPLAY,1,0,0,7054,29,17468,0,0,1,0,0.5,2
task_0149,family_27,template_27,0.75,14,NC1-SHUFFLED,0,0,0,4640,11,10480,0,0,0,0,0.5,2
task_0149,family_27,template_27,0.75,14,NC2-RANDOM,0,1,0,7056,29,17472,0,0,0,0,0.45,2
task_0149,family_27,template_27,0.75,14,B-LENGTH-PROPORTIONAL,1,0,0,7050,29,17460,0,0,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,P-SPIDER-PARAM,1,0,0,222,1,714,14,1,1,0,0.9299799999999999,4
task_0150,family_27,template_27,0.0,14,B-COLD,1,0,0,7045,29,17570,0,0,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,B-INSTRUCTION,1,0,0,6744,27,16728,1,0,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,B-RAG-EMBED,1,0,0,597,3,1464,14,1,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,B-STAGEHAND-CACHE,1,0,0,402,1,924,14,1,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,B-TERX-REPLAY,1,0,0,401,1,922,14,1,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,NC1-SHUFFLED,1,0,0,4941,11,11082,0,0,1,0,0.5,2
task_0150,family_27,template_27,0.0,14,NC2-RANDOM,0,1,0,7065,29,17490,0,0,0,0,0.45,2
task_0150,family_27,template_27,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7040,29,17440,0,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,P-SPIDER-PARAM,1,0,1,3484,13,7238,0,0,0,0,0.7873,3
task_0151,family_27,template_27,1.0,14,B-COLD,1,0,0,7047,29,17574,0,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,B-INSTRUCTION,1,0,0,6745,27,16730,1,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,B-RAG-EMBED,1,0,0,7244,29,14758,0,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,B-STAGEHAND-CACHE,1,0,0,7041,29,17442,0,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,B-TERX-REPLAY,1,0,0,7064,29,17488,0,0,1,0,0.5,2
task_0151,family_27,template_27,1.0,14,NC1-SHUFFLED,0,0,0,5018,11,11236,0,0,0,0,0.5,2
task_0151,family_27,template_27,1.0,14,NC2-RANDOM,0,1,0,7062,29,17484,0,0,0,0,0.45,2
task_0151,family_27,template_27,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,7052,29,17464,0,0,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,P-SPIDER-PARAM,1,0,0,1088,3,2446,6,1,1,0,0.9186,4
task_0152,family_28,template_28,0.25,8,B-COLD,1,0,0,4042,17,10124,0,0,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,B-INSTRUCTION,1,0,0,3767,15,9334,1,0,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,B-RAG-EMBED,1,0,0,1350,5,2970,6,1,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,B-STAGEHAND-CACHE,1,0,0,4069,17,10058,0,0,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,B-TERX-REPLAY,1,0,0,4069,17,10058,0,0,1,0,0.5,2
task_0152,family_28,template_28,0.25,8,NC1-SHUFFLED,0,1,0,4312,11,9824,0,0,0,0,0.5,2
task_0152,family_28,template_28,0.25,8,NC2-RANDOM,0,1,0,4031,17,9982,0,0,0,0,0.45,2
task_0152,family_28,template_28,0.25,8,B-LENGTH-PROPORTIONAL,1,0,0,4051,17,10022,0,0,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,P-SPIDER-PARAM,1,0,0,194,1,658,8,1,1,0,0.96344,4
task_0153,family_28,template_28,0.0,8,B-COLD,1,0,0,4034,17,10108,0,0,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,B-INSTRUCTION,1,0,0,3750,15,9300,1,0,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,B-RAG-EMBED,1,0,0,591,3,1452,8,1,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,B-STAGEHAND-CACHE,1,0,0,401,1,922,8,1,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,B-TERX-REPLAY,1,0,0,400,1,920,8,1,1,0,0.5,2
task_0153,family_28,template_28,0.0,8,NC1-SHUFFLED,0,1,0,5677,11,12554,0,0,0,0,0.5,2
task_0153,family_28,template_28,0.0,8,NC2-RANDOM,1,0,0,4032,17,9984,0,0,1,0,0.45,2
task_0153,family_28,template_28,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4059,17,10038,0,0,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,P-SPIDER-PARAM,1,0,0,1804,5,3878,4,1,1,0,0.8282599999999999,4
task_0154,family_28,template_28,0.5,8,B-COLD,1,0,0,4050,17,10140,0,0,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,B-INSTRUCTION,1,0,0,3732,15,9264,1,0,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,B-RAG-EMBED,1,0,0,2350,9,4970,4,1,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,B-STAGEHAND-CACHE,1,0,0,4057,17,10034,0,0,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,B-TERX-REPLAY,1,0,0,4064,17,10048,0,0,1,0,0.5,2
task_0154,family_28,template_28,0.5,8,NC1-SHUFFLED,0,0,0,5304,11,11808,0,0,0,0,0.5,2
task_0154,family_28,template_28,0.5,8,NC2-RANDOM,0,1,0,4044,17,10008,0,0,0,0,0.45,2
task_0154,family_28,template_28,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,4045,17,10010,0,0,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,P-SPIDER-PARAM,1,0,1,3428,13,7126,0,0,0,0,0.87284,4
task_0155,family_28,template_28,1.0,8,B-COLD,1,0,0,4066,17,10172,0,0,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,B-INSTRUCTION,1,0,0,3740,15,9280,1,0,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,B-RAG-EMBED,1,0,0,4350,17,8970,0,1,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,B-STAGEHAND-CACHE,1,0,0,4043,17,10006,0,0,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,B-TERX-REPLAY,1,0,0,4045,17,10010,0,0,1,0,0.5,2
task_0155,family_28,template_28,1.0,8,NC1-SHUFFLED,0,0,0,5252,11,11704,0,0,0,0,0.5,2
task_0155,family_28,template_28,1.0,8,NC2-RANDOM,0,1,0,4058,17,10036,0,0,0,0,0.45,2
task_0155,family_28,template_28,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,4055,17,10030,0,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,P-SPIDER-PARAM,1,0,1,2702,9,5674,0,0,0,0,0.87484,4
task_0156,family_28,template_28,0.75,8,B-COLD,1,0,0,4060,17,10160,0,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,B-INSTRUCTION,1,0,0,3747,15,9294,1,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,B-RAG-EMBED,1,0,0,3350,13,6970,2,1,1,0,0.5,2
