task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,tokens_f100,per_hit,per_hit_f10,per_hit_f100,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound
task_0057,family_09,template_09,1.0,1.0,10,NC1-SHUFFLED,0,1,1,0,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,0,0,0.4,2,1
task_0057,family_09,template_09,1.0,1.0,10,NC2-RANDOM,1,0,0,1,4850,4850,4760,460.0,460.0,460.0,21,9510,150,120,2,1,1,1,0.8,4,0
task_0057,family_09,template_09,1.0,1.0,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,P-SPIDER-PARAM,1,0,1,0,5350,5350,5260,500.0,500.0,500.0,21,10270,150,120,0,0,1,0,0.5032547255925445,2,0
task_0058,family_09,template_09,0.25,0.5,10,B-COLD,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,B-INSTRUCTION,1,0,0,1,5070,5070,5052,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,B-RAG-EMBED,1,0,0,1,3000,3000,3000,275.0,275.0,275.0,16,5870,150,120,5,1,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,B-TERX-REPLAY,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0058,family_09,template_09,0.25,0.5,10,NC1-SHUFFLED,1,0,1,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.4,2,0
task_0058,family_09,template_09,0.25,0.5,10,NC2-RANDOM,1,0,0,1,6350,6350,6260,610.0,610.0,610.0,27,12510,150,120,2,1,1,1,0.8,4,0
task_0058,family_09,template_09,0.25,0.5,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,P-SPIDER-PARAM,1,0,1,0,5350,5350,5260,500.0,500.0,500.0,21,10270,150,120,0,0,1,0,0.49529758187303646,2,0
task_0059,family_09,template_09,0.5,0.5,10,B-COLD,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,B-INSTRUCTION,1,0,0,1,5070,5070,5052,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,B-RAG-EMBED,1,0,0,1,3000,3000,3000,275.0,275.0,275.0,16,5870,150,120,5,1,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,B-TERX-REPLAY,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0059,family_09,template_09,0.5,0.5,10,NC1-SHUFFLED,1,0,1,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.4,2,0
task_0059,family_09,template_09,0.5,0.5,10,NC2-RANDOM,1,0,0,1,5350,5350,5260,510.0,510.0,510.0,23,10510,150,120,2,1,1,1,0.8,4,0
task_0059,family_09,template_09,0.5,0.5,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,P-SPIDER-PARAM,1,0,0,1,900,900,810,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,1.0,4,0
task_0060,family_10,template_10,0.0,0.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,800,50.0,50.0,50.0,12,1590,150,120,11,1,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,600,600,600,50.0,50.0,50.0,12,1440,0,120,11,1,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,600,50.0,50.0,50.0,12,1440,0,120,11,1,1,0,0.5,2,0
task_0060,family_10,template_10,0.0,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0060,family_10,template_10,0.0,0.0,11,NC2-RANDOM,0,1,0,0,5850,5850,5760,509.09090909090907,509.09090909090907,509.09090909090907,25,11510,150,120,2,1,0,1,0.8,4,1
task_0060,family_10,template_10,0.0,0.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.12955244180328995,0,0
task_0061,family_10,template_10,0.75,0.6667,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,B-RAG-EMBED,1,0,0,1,3950,3950,3950,336.3636363636364,336.3636363636364,336.3636363636364,19,7750,150,120,4,1,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0061,family_10,template_10,0.75,0.6667,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0061,family_10,template_10,0.75,0.6667,11,NC2-RANDOM,1,0,0,1,5350,5350,5260,463.6363636363636,463.6363636363636,463.6363636363636,23,10510,150,120,2,1,1,1,0.8,4,0
task_0061,family_10,template_10,0.75,0.6667,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.013937391779514845,0,0
task_0062,family_10,template_10,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,5750,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0062,family_10,template_10,1.0,1.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0062,family_10,template_10,1.0,1.0,11,NC2-RANDOM,0,1,0,0,5350,5350,5260,463.6363636363636,463.6363636363636,463.6363636363636,23,10510,150,120,2,1,0,1,0.8,4,1
task_0062,family_10,template_10,1.0,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,P-SPIDER-PARAM,1,0,0,1,2250,2250,2160,172.72727272727272,172.72727272727272,172.72727272727272,15,4230,150,120,8,1,1,1,0.9108643532649829,4,0
task_0063,family_10,template_10,0.25,0.3333,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,B-RAG-EMBED,1,0,0,1,2600,2600,2600,213.63636363636363,213.63636363636363,213.63636363636363,16,5110,150,120,7,1,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0063,family_10,template_10,0.25,0.3333,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0063,family_10,template_10,0.25,0.3333,11,NC2-RANDOM,0,1,0,0,5350,5350,5260,463.6363636363636,463.6363636363636,463.6363636363636,23,10510,150,120,2,1,0,1,0.8,4,1
task_0063,family_10,template_10,0.25,0.3333,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.1342765957026705,0,0
task_0064,family_10,template_10,0.5,0.6667,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,B-RAG-EMBED,1,0,0,1,3950,3950,3950,336.3636363636364,336.3636363636364,336.3636363636364,19,7750,150,120,4,1,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0064,family_10,template_10,0.5,0.6667,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0064,family_10,template_10,0.5,0.6667,11,NC2-RANDOM,1,0,0,1,3850,3850,3760,327.27272727272725,327.27272727272725,327.27272727272725,17,7510,150,120,2,1,1,1,0.8,4,0
task_0064,family_10,template_10,0.5,0.6667,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,P-SPIDER-PARAM,1,0,1,0,5850,5850,5760,500.0,500.0,500.0,23,11270,150,120,0,0,1,0,0.07152071523966383,0,0
task_0065,family_10,template_10,0.75,0.6667,11,B-COLD,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,B-INSTRUCTION,1,0,0,1,5570,5570,5552,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,B-RAG-EMBED,1,0,0,1,3950,3950,3950,336.3636363636364,336.3636363636364,336.3636363636364,19,7750,150,120,4,1,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,B-TERX-REPLAY,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0065,family_10,template_10,0.75,0.6667,11,NC1-SHUFFLED,1,0,1,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.4,2,0
task_0065,family_10,template_10,0.75,0.6667,11,NC2-RANDOM,1,0,0,1,4350,4350,4260,372.72727272727275,372.72727272727275,372.72727272727275,19,8510,150,120,2,1,1,1,0.8,4,0
task_0065,family_10,template_10,0.75,0.6667,11,B-LENGTH-PROPORTIONAL,1,0,0,1,5550,5550,5550,500.0,500.0,500.0,23,11120,0,120,0,0,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,P-SPIDER-PARAM,1,0,0,1,950,950,860,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,0.9863649953528495,4,0
task_0066,family_11,template_11,0.0,0.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,850,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,650,650,650,50.0,50.0,50.0,13,1560,0,120,12,1,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,B-TERX-REPLAY,1,0,0,1,650,650,650,50.0,50.0,50.0,13,1560,0,120,12,1,1,0,0.5,2,0
task_0066,family_11,template_11,0.0,0.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0066,family_11,template_11,0.0,0.0,12,NC2-RANDOM,0,1,0,0,3050,3050,2960,233.33333333333334,233.33333333333334,233.33333333333334,17,5990,150,120,6,1,0,1,0.8,4,1
task_0066,family_11,template_11,0.0,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.0,0,0
task_0067,family_11,template_11,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0067,family_11,template_11,1.0,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0067,family_11,template_11,1.0,1.0,12,NC2-RANDOM,1,0,0,1,3350,3350,3260,258.3333333333333,258.3333333333333,258.3333333333333,15,6510,150,120,2,1,1,1,0.8,4,0
task_0067,family_11,template_11,1.0,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,P-SPIDER-PARAM,1,0,0,1,950,950,860,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,1.0,4,0
task_0068,family_11,template_11,0.25,0.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,B-RAG-EMBED,1,0,0,1,850,850,850,50.0,50.0,50.0,13,1710,150,120,12,1,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0068,family_11,template_11,0.25,0.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0068,family_11,template_11,0.25,0.0,12,NC2-RANDOM,1,0,0,1,3050,3050,2960,233.33333333333334,233.33333333333334,233.33333333333334,17,5990,150,120,6,1,1,1,0.8,4,0
task_0068,family_11,template_11,0.25,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.0,0,0
task_0069,family_11,template_11,0.5,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0069,family_11,template_11,0.5,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0069,family_11,template_11,0.5,1.0,12,NC2-RANDOM,0,1,0,0,4000,4000,3910,312.5,312.5,312.5,20,7870,150,120,5,1,0,1,0.8,4,1
task_0069,family_11,template_11,0.5,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.0,0,0
task_0070,family_11,template_11,0.75,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0070,family_11,template_11,0.75,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0070,family_11,template_11,0.75,1.0,12,NC2-RANDOM,1,0,0,1,5850,5850,5760,466.6666666666667,466.6666666666667,466.6666666666667,25,11510,150,120,2,1,1,1,0.8,4,0
task_0070,family_11,template_11,0.75,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,P-SPIDER-PARAM,1,0,1,0,6350,6350,6260,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.02001114873618567,0,0
task_0071,family_11,template_11,1.0,1.0,12,B-COLD,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,B-INSTRUCTION,1,0,0,1,6070,6070,6052,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,B-RAG-EMBED,1,0,0,1,6250,6250,6250,500.0,500.0,500.0,25,12270,150,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,B-TERX-REPLAY,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0071,family_11,template_11,1.0,1.0,12,NC1-SHUFFLED,1,0,1,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.4,2,0
task_0071,family_11,template_11,1.0,1.0,12,NC2-RANDOM,1,0,0,1,3600,3600,3510,279.1666666666667,279.1666666666667,279.1666666666667,20,7110,150,120,7,1,1,1,0.8,4,0
task_0071,family_11,template_11,1.0,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,1,6050,6050,6050,500.0,500.0,500.0,25,12120,0,120,0,0,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,P-SPIDER-PARAM,1,0,0,1,1000,1000,910,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,1.0,4,0
task_0072,family_12,template_12,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,900,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0072,family_12,template_12,0.0,0.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0072,family_12,template_12,0.0,0.0,13,NC2-RANDOM,1,0,0,1,900,900,810,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.8,4,0
task_0072,family_12,template_12,0.0,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.5048653684968334,2,0
task_0073,family_12,template_12,0.25,0.5,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,3600,257.6923076923077,257.6923076923077,257.6923076923077,20,7110,150,120,7,1,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0073,family_12,template_12,0.25,0.5,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0073,family_12,template_12,0.25,0.5,13,NC2-RANDOM,1,0,0,1,6350,6350,6260,469.2307692307692,469.2307692307692,469.2307692307692,27,12510,150,120,2,1,1,1,0.8,4,0
task_0073,family_12,template_12,0.25,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0074,family_12,template_12,0.5,0.5,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.46063306319742764,2,0
task_0074,family_12,template_12,0.5,0.5,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0074,family_12,template_12,0.5,0.5,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0074,family_12,template_12,0.5,0.5,13,B-RAG-EMBED,1,0,0,1,3600,3600,3600,257.6923076923077,257.6923076923077,257.6923076923077,20,7110,150,120,7,1,1,0,0.5,2,0
task_0074,family_12,template_12,0.5,0.5,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
